ATTRIBUTE_SampleNames	ATTRIBUTE_SampleType	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:ABC_019	GNPSGROUP:ABC_020	GNPSGROUP:ABC_021	GNPSGROUP:ABC_022	GNPSGROUP:ABC_023	GNPSGROUP:ABC_024	GNPSGROUP:ABC_025	GNPSGROUP:ABC_026	GNPSGROUP:ABC_027	GNPSGROUP:ABC_028	GNPSGROUP:ABC_029	GNPSGROUP:ABC_030	GNPSGROUP:ABC_031	GNPSGROUP:ABC_032	GNPSGROUP:ABC_033	GNPSGROUP:ABC_034	GNPSGROUP:ABC_035	GNPSGROUP:ABC_036	GNPSGROUP:ABC_073	GNPSGROUP:ABC_074	GNPSGROUP:ABC_075	GNPSGROUP:ABC_077	GNPSGROUP:ABC_078	GNPSGROUP:ABC_079	GNPSGROUP:ABC_080	GNPSGROUP:ABC_081	GNPSGROUP:ABC_082	GNPSGROUP:ABC_083	GNPSGROUP:ABC_084	GNPSGROUP:ABC_085	GNPSGROUP:ABC_086	GNPSGROUP:ABC_087	GNPSGROUP:ABC_088	GNPSGROUP:ABC_089	GNPSGROUP:ABC_090	GNPSGROUP:ABC_inoculum B_T0	GNPSGROUP:SAMPLE	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"106006","main.cluster index_upperinput":"106006"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=51&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	2.0595	2.0595	0	N/A	N/A	161299853.8249884	34	106006	51	 	34	175.0866	1	175.0866	161299853.8249884
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"106036","main.cluster index_upperinput":"106036"}	This Node is a Singleton	N/A	N/A	N/A	 	8.1575	8.1575	0	N/A	N/A	50840704.01335961	28	106036	-1	 	28	528.2602	1	528.2602	50840704.01335961
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"106063","main.cluster index_upperinput":"106063"}	This Node is a Singleton	N/A	N/A	N/A	 	8.6733	8.6733	0	N/A	N/A	20298691.344253764	12	106063	-1	 	12	381.2407	1	381.2407	20298691.344253764
 	 	4.0	[M-2H2O+Na]+	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"106096","main.cluster index_upperinput":"106096"}	This Node is a Singleton	N/A	N/A	N/A	 	0.6944	0.6944	0	N/A	N/A	200591655.3504667	36	106096	-1	298.1777	36	285.1448	1	285.1448	200591655.3504667
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"106808","main.cluster index_upperinput":"106808"}	This Node is a Singleton	N/A	N/A	N/A	 	8.6610	8.6610	0	N/A	N/A	569764473.2877088	35	106808	-1	 	35	396.2744	1	396.2744	569764473.2877088
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"107065","main.cluster index_upperinput":"107065"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=91&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	3.1988	3.1988	0	N/A	N/A	275490945.54611087	31	107065	91	 	31	217.1547	1	217.1547	275490945.54611087
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"107082","main.cluster index_upperinput":"107082"}	This Node is a Singleton	N/A	N/A	N/A	 	12.9659	12.9659	0	N/A	N/A	15289110.883379439	18	107082	-1	 	18	393.3161	1	393.3161	15289110.883379439
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"107150","main.cluster index_upperinput":"107150"}	This Node is a Singleton	N/A	N/A	N/A	 	6.8185	6.8185	0	N/A	N/A	192161450.99685043	11	107150	-1	 	11	355.2361	1	355.2361	192161450.99685043
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"107560","main.cluster index_upperinput":"107560"}	This Node is a Singleton	N/A	N/A	N/A	 	11.1462	11.1462	0	N/A	N/A	18280480.71407632	36	107560	-1	 	36	1080.8057	2	540.9029	18280480.71407632
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"107601","main.cluster index_upperinput":"107601"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	9.3657	9.3657	0	N/A	N/A	50222580.486570455	35	107601	11	 	35	508.3631	1	508.3631	50222580.486570455
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"110065","main.cluster index_upperinput":"110065"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=191&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	5.0487	5.0487	0	N/A	N/A	411459047.2911277	35	110065	191	 	35	310.1286	1	310.1286	411459047.2911277
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"110098","main.cluster index_upperinput":"110098"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	2.0524	2.0524	0	N/A	N/A	32497367.006932966	17	110098	48	 	17	1673.6065	2	837.3032	32497367.006932966
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"110257","main.cluster index_upperinput":"110257"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=85&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	7.2016	7.2016	0	N/A	N/A	226532101.00432825	36	110257	85	 	36	265.1798	1	265.1798	226532101.00432825
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"110313","main.cluster index_upperinput":"110313"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=520&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	6.8140	6.8140	0	N/A	N/A	15447272.825372363	5	110313	520	 	5	515.3323	1	515.3323	15447272.825372363
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"110400","main.cluster index_upperinput":"110400"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=293&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	4.4147	4.4147	0	N/A	N/A	243981545.01124424	15	110400	293	 	15	344.2545	1	344.2545	243981545.01124424
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"110409","main.cluster index_upperinput":"110409"}	This Node is a Singleton	N/A	N/A	N/A	 	8.3686	8.3686	0	N/A	N/A	147334322.59649062	11	110409	-1	 	11	666.0784	1	666.0784	147334322.59649062
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"110545","main.cluster index_upperinput":"110545"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	4.9383	4.9383	0	N/A	N/A	368969547.1888293	26	110545	10	 	26	259.2017	1	259.2017	368969547.1888293
 	 	 	 	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"110937","main.cluster index_upperinput":"110937"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=88&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	1.1038	1.1038	0	N/A	N/A	169734238.0469178	36	110937	88	 	36	262.1648	1	262.1648	169734238.0469178
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"111477","main.cluster index_upperinput":"111477"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=563&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	9.4533	9.4533	0	N/A	N/A	96199974.43633646	26	111477	563	 	26	292.2635	1	292.2635	96199974.43633646
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"111481","main.cluster index_upperinput":"111481"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=128&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	10.5429	10.5429	0	N/A	N/A	737632711.095843	36	111481	128	 	36	298.2741	1	298.2741	737632711.095843
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"111482","main.cluster index_upperinput":"111482"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	9.3435	9.3435	0	N/A	N/A	3586493897.987171	35	111482	11	 	35	241.1621	1	241.1621	3586493897.987171
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"111484","main.cluster index_upperinput":"111484"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=434&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	9.2281	9.2281	0	N/A	N/A	90365872.03427707	29	111484	434	 	29	260.2584	1	260.2584	90365872.03427707
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"111485","main.cluster index_upperinput":"111485"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	8.6659	8.6659	0	N/A	N/A	529303732.13578576	35	111485	59	 	35	256.2060	1	256.2060	529303732.13578576
 	 	331.0	[M+NH4]+	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"111562","main.cluster index_upperinput":"111562"}	This Node is a Singleton	N/A	N/A	N/A	 	7.7726	7.7726	0	N/A	N/A	506895285.7391037	36	111562	-1	362.173	36	380.2065	1	380.2065	506895285.7391037
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"113082","main.cluster index_upperinput":"113082"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=107&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	8.4966	8.4966	0	N/A	N/A	139091804.4421458	10	113082	107	 	10	788.0915	1	788.0915	139091804.4421458
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"113541","main.cluster index_upperinput":"113541"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=62&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	10.7781	10.7781	0	N/A	N/A	92095966.57891428	33	113541	62	 	33	476.3217	1	476.3217	92095966.57891428
 	 	48.0	[2M-2H2O+2H]2+	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"113749","main.cluster index_upperinput":"113749"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=213&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	2.9225	2.9225	0	N/A	N/A	1806066778.812095	24	113749	213	260.1862	24	485.3660	2	243.1830	1806066778.812095
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"113751","main.cluster index_upperinput":"113751"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=73&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	10.6913	10.6913	0	N/A	N/A	92778540.93349764	19	113751	73	 	19	548.3418	1	548.3418	92778540.93349764
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"113753","main.cluster index_upperinput":"113753"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	8.7790	8.7790	0	N/A	N/A	4194947628.021423	35	113753	59	 	35	284.2373	1	284.2373	4194947628.021423
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"113758","main.cluster index_upperinput":"113758"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=71&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	8.8777	8.8777	0	N/A	N/A	137969912.73387372	6	113758	71	 	6	376.2511	1	376.2511	137969912.73387372
 	 	 	 	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3d7c083091f1454998cabc9a32ccb721&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"113759","main.cluster index_upperinput":"113759"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=71&task=3d7c083091f1454998cabc9a32ccb721&show=true	N/A	N/A	N/A	 	8.8750	8.8750	0	N/A	N/A	142532403.96362194	4	113759	71	 	4	394.2616	1	394.2616	142532403.96362194
