Plate Name,Experiment Name,Specimen Name,Sample Name,Workspace Name,Plot Name,Gate Name,X Parameter,Y Parameter,Event Count,% Parent,% Total,Mean X,Mean Y,Median X,Median Y,Std. Dev. X,Std. Dev. Y,% C.V. X,% C.V. Y,Concentration
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F10,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"102,869","97.584784%","97.584784%","1,498.818970","162,021.250000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,057.380000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F10,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"3","0.002846%","0.002846%","5,573.000000","77,915.664063",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.060000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F11,Default,Global,All Events,Global,Global,"94,479","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,928.142857"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F11,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"91,973","97.347559%","97.347559%","1,523.000488","174,959.328125",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,877.000000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F11,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"6","0.006351%","0.006351%","6,443.833496","68,045.835938",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.122449"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F12,Default,Global,All Events,Global,Global,"146,549","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,930.980000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F12,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"142,995","97.574873%","97.574873%","1,629.389893","189,707.609375",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,859.900000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F12,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"6","0.004094%","0.004094%","8,366.333008","78,028.664063",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.120000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G1,Default,Global,All Events,Global,Global,"102,072","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,083.102041"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G1,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"99,669","97.645779%","97.645779%","1,509.113647","156,488.156250",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,034.061224"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G1,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"8","0.007838%","0.007838%","12,257.625000","101,509.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.163265"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G2,Default,Global,All Events,Global,Global,"32,010","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"653.265306"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G2,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"30,480","95.220244%","95.220244%","1,530.670654","165,107.609375",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"622.040816"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G2,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"10","0.031240%","0.031240%","11,389.700195","73,914.703125",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.204082"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G3,Default,Global,All Events,Global,Global,"31,221","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"624.420000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G3,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"29,753","95.298037%","95.298037%","1,558.166138","174,999.265625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"595.060000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G3,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"4","0.012812%","0.012812%","5,824.000000","40,278.250000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.080000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G4,Default,Global,All Events,Global,Global,"21,908","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"438.160000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G4,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"20,651","94.262370%","94.262370%","1,641.119263","201,068.734375",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"413.020000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G4,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"11","0.050210%","0.050210%","9,154.363281","73,822.093750",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.220000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G5,Default,Global,All Events,Global,Global,"64,174","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,309.673469"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G5,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"62,323","97.115654%","97.115654%","1,487.402710","163,327.046875",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,271.897959"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G5,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"8","0.012466%","0.012466%","6,241.250000","89,024.625000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.163265"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G6,Default,Global,All Events,Global,Global,"74,142","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,513.102041"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G6,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"71,748","96.771061%","96.771061%","1,572.694824","188,995.015625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,464.244898"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G6,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"9","0.012139%","0.012139%","6,373.555664","75,622.664063",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.183673"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G7,Default,Global,All Events,Global,Global,"98,657","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,973.140000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G7,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"96,281","97.591656%","97.591656%","1,717.457886","207,845.281250",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,925.620000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G7,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"3","0.003041%","0.003041%","9,703.333008","66,948.664063",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.060000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G8,Default,Global,All Events,Global,Global,"86,758","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,735.160000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G8,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"84,206","97.058485%","97.058485%","1,523.569458","160,441.750000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,684.120000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G8,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"21","0.024205%","0.024205%","6,458.190430","80,107.476563",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.420000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G9,Default,Global,All Events,Global,Global,"60,651","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,237.775510"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G9,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"58,553","96.540865%","96.540865%","1,483.825195","135,405.953125",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,194.959184"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G9,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"12","0.019785%","0.019785%","7,060.500000","84,151.250000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.244898"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G10,Default,Global,All Events,Global,Global,"68,920","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,378.400000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G10,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"66,751","96.852873%","96.852873%","1,464.131104","134,024.703125",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,335.020000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G10,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"5","0.007255%","0.007255%","9,260.599609","56,910.800781",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.100000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G11,Default,Global,All Events,Global,Global,"40,565","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"811.300000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G11,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"38,564","95.067176%","95.067176%","1,620.323730","167,042.625000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"771.280000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G11,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"13","0.032047%","0.032047%","11,055.077148","76,110.539063",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.260000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G12,Default,Global,All Events,Global,Global,"35,256","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"719.510204"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G12,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"33,697","95.578058%","95.578058%","1,585.103638","177,826.140625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"687.693878"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,G12,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"6","0.017018%","0.017018%","8,203.500000","74,373.835938",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.122449"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H1,Default,Global,All Events,Global,Global,"82,170","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,643.400000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H1,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"80,440","97.894609%","97.894609%","1,900.390503","172,039.687500",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,608.800000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H1,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"8","0.009736%","0.009736%","6,200.750000","97,969.750000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.160000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H2,Default,Global,All Events,Global,Global,"106,004","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,120.080000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H2,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"103,100","97.260481%","97.260481%","1,506.233032","166,582.156250",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,062.000000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H2,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"5","0.004717%","0.004717%","7,682.799805","68,926.796875",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.100000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H3,Default,Global,All Events,Global,Global,"103,454","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,069.080000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H3,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"100,625","97.265451%","97.265451%","1,479.066528","149,273.203125",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,012.500000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H3,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"9","0.008700%","0.008700%","8,343.444336","89,080.335938",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.180000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H4,Default,Global,All Events,Global,Global,"111,303","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,226.060000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H4,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"108,545","97.522079%","97.522079%","1,508.037842","155,401.437500",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,170.900000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H4,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"15","0.013477%","0.013477%","8,303.466797","70,398.132813",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.300000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H5,Samples H5,Global,All Events,Global,Global,"206,448","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"4,128.960000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H5,Samples H5,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"202,269","97.975761%","97.975761%","1,608.599609","171,632.671875",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"4,045.380000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,H5,Samples H5,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"22","0.010656%","0.010656%","7,532.318359","81,050.132813",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.440000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Blanks,H6,Default,Global,All Events,Global,Global,"1,182","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"24.122449"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Blanks,H6,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"1,141","96.531303%","96.531303%","1,491.510132","186,364.312500",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"23.285714"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Blanks,H6,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"0","0.000000%","0.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.000000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Blanks,H7,Default,Global,All Events,Global,Global,"225","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"4.500000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Blanks,H7,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"130","57.777778%","57.777778%","1,645.653809","277,434.531250",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2.600000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Blanks,H7,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"2","0.888889%","0.888889%","5,033.500000","62,280.500000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.040000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Blanks,H8,Default,Global,All Events,Global,Global,"363","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"7.260000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Blanks,H8,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"155","42.699725%","42.699725%","6,791.296875","131,647.328125",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"3.100000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Blanks,H8,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"3","0.826446%","0.826446%","7,954.666504","59,951.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.060000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Blanks,H9,Default,Global,All Events,Global,Global,"512","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"10.448980"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Blanks,H9,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"265","51.757813%","51.757813%","11,387.584961","154,452.359375",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"5.408163"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Blanks,H9,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"15","2.929688%","2.929688%","7,186.066895","63,654.398438",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.306122"
