"","max_blanks","mean_samples","flag"
"225_159.138_10.1653_-1_N/A_NA_no matches_no matches_no matches_no matches",20972.19,3100.07483333333,1
"227_159.151_8.2224_920_O-Methyl-N,N'-diisopropylisourea_O-Methyl-N,N'-diisopropylisourea_Organic compounds_Benzenoids_Benzene and substituted derivatives_Carbonyl compounds",13809.64,14444.0871944444,1
"229_160.0757_3.9917_1244_Massbank: 6-methoxyquinoline_Massbank: 6-methoxyquinoline_Organic compounds_Organoheterocyclic compounds_Quinolines and derivatives_NA",47013.41,6716.82544444444,1
"230_160.0757_5.5206_1244_2-Methylamino-1-(3,4-methylenedioxyphenyl)propan-1-one_2-Methylamino-1-(3,4-methylenedioxyphenyl)propan-1-one_Organic compounds_Organoheterocyclic compounds_Quinolines and derivatives_NA",97059.76,6823.47980555556,1
"231_160.0758_2.1882_1244_5-Amino-1-naphthol_5-Amino-1-naphthol_Organic compounds_Organoheterocyclic compounds_Quinolines and derivatives_NA",85259.77,90112.4888333333,1
"233_160.0969_2.341_5693_N/A_NA_Organic compounds_Organic acids and derivatives_Carboxylic acids and derivatives_Amino acids, peptides, and analogues",10306.69,10529.6873333333,1
"236_160.0969_2.1057_5693_N/A_NA_Organic compounds_Organic acids and derivatives_Carboxylic acids and derivatives_Amino acids, peptides, and analogues",35566.39,6925.61394444444,1
"237_160.0969_2.0217_5693_N/A_NA_Organic compounds_Organic acids and derivatives_Carboxylic acids and derivatives_Amino acids, peptides, and analogues",4676.41,3510.65125,1
"239_160.0969_1.7048_5693_N/A_NA_Organic compounds_Organic acids and derivatives_Carboxylic acids and derivatives_Amino acids, peptides, and analogues",923.2372,175.082416666667,1
"242_160.1121_2.9607_-1_Ethcathinone_Ethcathinone_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds",67372.03,2434.37944444444,1
"243_160.1333_3.1054_6313_Pregabalin_Pregabalin_no matches_no matches_no matches_no matches",200016.3,10615.5204166667,1
"244_160.1333_3.2155_6313_Pregabalin_Pregabalin_no matches_no matches_no matches_no matches",649371.3,19351.3755555556,1
"248_160.1696_3.0384_-1_N/A_NA_no matches_no matches_no matches_no matches",72995.69,52883.8125833333,1
"249_161.0597_4.8672_45_Mellein_Mellein_Organic compounds_Organoheterocyclic compounds_Benzene and substituted derivatives_Benzoic acids and derivatives",32755.77,15301.8267222222,1
"251_161.0808_8.0722_1119_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters",741677.1,14386.1478055556,1
"252_161.0809_6.595_1119_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters",93198.91,11811.2851111111,1
"253_161.0809_6.1621_1119_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters",197494.8,15079.3131111111,1
"254_161.0809_5.7405_1119_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters",32631170,2978292.70694444,1
"255_161.0809_6.3076_1119_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters",105867.2,11318.0423888889,1
"256_161.0809_4.0543_1119_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters",19178.06,2743.34494444444,1
"257_161.0809_6.8398_1119_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters",70241.28,5742.10791666667,1
"258_161.0821_10.8714_1119_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters",28649.86,24948.643925,1
"259_161.0822_12.4859_2653_N/A_NA_no matches_no matches_no matches_no matches",239310.4,125214.038888889,1
"260_161.0822_12.6396_2653_N/A_NA_no matches_no matches_no matches_no matches",394045.5,140628.379166667,1
"261_161.0822_12.7965_2653_N/A_NA_no matches_no matches_no matches_no matches",430430,129789.0885,1
"262_161.0823_12.9465_2653_N/A_NA_no matches_no matches_no matches_no matches",323072.1,149375.411833333,1
"263_161.0961_8.1131_-1_Spectral Match to Pinolenic acid from NIST14_Spectral Match to Pinolenic acid from NIST14_no matches_no matches_no matches_no matches",38241.38,34871.4264722222,1
"264_161.0961_4.7309_45_5-(2-Aminopropyl)-2,3-dihydrobenzofuran_5-(2-Aminopropyl)-2,3-dihydrobenzofuran_Organic compounds_Organoheterocyclic compounds_Benzene and substituted derivatives_Benzoic acids and derivatives",66588.53,39953.4161111111,1
"268_161.0961_5.486_1119_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters",37902.52,35144.1386111111,1
"269_161.0961_5.6932_-1_5-(2-Aminopropyl)-2,3-dihydrobenzofuran_5-(2-Aminopropyl)-2,3-dihydrobenzofuran_Organic compounds_Organoheterocyclic compounds_Coumarans_NA",150916.2,140079.003055556,1
"270_161.0961_5.7611_8145_Spectral Match to 9,12-Octadecadiynoic Acid from NIST14_Spectral Match to 9,12-Octadecadiynoic Acid from NIST14_no matches_no matches_no matches_no matches",84806.94,55382.7344444444,1
"271_161.0961_4.839_45_5-(2-Aminopropyl)-2,3-dihydrobenzofuran_5-(2-Aminopropyl)-2,3-dihydrobenzofuran_Organic compounds_Organoheterocyclic compounds_Benzene and substituted derivatives_Benzoic acids and derivatives",56217.75,41381.5880555556,1
"273_161.0993_5.2903_11521_5-(2-Aminopropyl)-2,3-dihydrobenzofuran_5-(2-Aminopropyl)-2,3-dihydrobenzofuran_Organic compounds_Organoheterocyclic compounds_Coumarans_NA",12169.05,756.833666666667,1
"275_161.1325_8.0906_3290_(-)-Caryophyllene oxide_(-)-Caryophyllene oxide_Organic compounds_Organoheterocyclic compounds_Oxanes_NA",37103.3,22898.1220555556,1
"277_161.1325_5.4989_1119_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters",6148.037,12269.7070833333,1
"278_161.1325_4.452_3290_(-)-Caryophyllene oxide_(-)-Caryophyllene oxide_Organic compounds_Organoheterocyclic compounds_Oxanes_NA",2664.007,5109.98997222222,1
"279_161.1325_7.4157_3290_(-)-Caryophyllene oxide_(-)-Caryophyllene oxide_Organic compounds_Organoheterocyclic compounds_Oxanes_NA",92163.8,27408.2216111111,1
"281_161.1325_8.639_3290_(-)-Caryophyllene oxide_(-)-Caryophyllene oxide_Organic compounds_Organoheterocyclic compounds_Oxanes_NA",154019.4,60914.7505777778,1
"284_162.0914_5.3833_669_.beta.-Phenyl-.gamma.-aminobutyric acid_.beta.-Phenyl-.gamma.-aminobutyric acid_Organic compounds_Organoheterocyclic compounds_Imidazopyrimidines_Purines and purine derivatives",66328.56,23930.9671666667,1
"285_162.0914_6.3153_3147_Phenobarbital_Phenobarbital_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters",26410.85,3437.49577777778,1
"292_162.1278_4.0693_3857_N-Methylephedrine_N-Methylephedrine_Organic compounds_Benzenoids_Benzene and substituted derivatives_Phenylpropanes",8650.461,359.178833333333,1
"293_162.1278_3.3959_3857_N-Methylephedrine_N-Methylephedrine_Organic compounds_Benzenoids_Benzene and substituted derivatives_Phenylpropanes",477182.6,4644.53652777778,1
"294_162.1278_3.5368_3857_N-Methylephedrine_N-Methylephedrine_Organic compounds_Benzenoids_Benzene and substituted derivatives_Phenylpropanes",291648.3,5764.36769444444,1
"295_163.039_7.3525_5298_Spectral Match to Dimethyl phthalate from NIST14_Spectral Match to Dimethyl phthalate from NIST14_Organic compounds_Organoheterocyclic compounds_Benzofurans_Benzofuranones",33305.8,8252.12019444444,1
"296_163.039_7.038_11495_Massbank:LU019402 4-Methylphthalic anhydride|5-methyl-2-benzofuran-1,3-dione_Massbank:LU019402 4-Methylphthalic anhydride|5-methyl-2-benzofuran-1,3-dione_Organic compounds_Organoheterocyclic compounds_Benzofurans_Benzofuranones",1539852,776329.075,1
"297_163.039_13.9559_5298_Massbank:LU019401 4-Methylphthalic anhydride|5-methyl-2-benzofuran-1,3-dione_Massbank:LU019401 4-Methylphthalic anhydride|5-methyl-2-benzofuran-1,3-dione_Organic compounds_Organoheterocyclic compounds_Benzofurans_Benzofuranones",2205.654,201.285777777778,1
"299_163.0753_7.9382_3386_N/A_NA_no matches_no matches_no matches_no matches",14037.77,21895.23,1
"300_163.0754_8.0972_3386_N/A_NA_no matches_no matches_no matches_no matches",41499.87,20610.6009166667,1
"302_163.0754_9.646_3386_N/A_NA_no matches_no matches_no matches_no matches",3274446,356534.661944444,1
"303_163.0754_10.5084_3386_N/A_NA_no matches_no matches_no matches_no matches",4032763,688818.270055556,1
"305_163.0754_3.8687_6109_Benfuresate_Benfuresate_Organic compounds_Organoheterocyclic compounds_Coumarans_NA",14039.02,24663.6238888889,1
"306_163.0754_5.8317_-1_6-Methylchromanone_6-Methylchromanone_no matches_no matches_no matches_no matches",33366.32,60318.3894444444,1
"307_163.0754_8.883_3386_N/A_NA_no matches_no matches_no matches_no matches",69446.18,35087.7709444444,1
"308_163.0754_9.5496_3386_N/A_NA_no matches_no matches_no matches_no matches",1254996,199639.096944444,1
"310_163.0754_7.4865_3386_N/A_NA_no matches_no matches_no matches_no matches",1008573,280627.200152778,1
"311_163.0754_9.4892_3386_N/A_NA_no matches_no matches_no matches_no matches",322144.4,109853.296666667,1
"312_163.0754_9.1078_3386_N/A_NA_no matches_no matches_no matches_no matches",27789.75,33700.4186111111,1
"314_163.0754_7.2649_3386_N/A_NA_no matches_no matches_no matches_no matches",123874.6,83781.6363888889,1
"315_163.0754_7.6642_3386_N/A_NA_no matches_no matches_no matches_no matches",1944127,540155.402527778,1
"317_163.0978_11.0015_-1_N/A_NA_no matches_no matches_no matches_no matches",211924,58274.0036111111,1
"318_163.0979_11.0958_-1_N/A_NA_no matches_no matches_no matches_no matches",760315.9,90351.7011111111,1
"319_163.0979_12.4479_4629_N/A_NA_no matches_no matches_no matches_no matches",499940.8,248571.383611111,1
"320_163.0979_12.6201_4629_N/A_NA_no matches_no matches_no matches_no matches",1058981,241650.760277778,1
"321_163.0979_11.177_4629_N/A_NA_no matches_no matches_no matches_no matches",342352.6,136187.757055556,1
"322_163.0979_12.3217_4629_N/A_NA_no matches_no matches_no matches_no matches",274690.3,163720.169027778,1
"323_163.0979_12.7378_4629_N/A_NA_no matches_no matches_no matches_no matches",344808.7,142717.884166667,1
"324_163.0979_11.2947_4629_N/A_NA_no matches_no matches_no matches_no matches",230063.2,103730.58875,1
"325_163.0979_12.8412_4629_N/A_NA_no matches_no matches_no matches_no matches",788296.7,242030.238055556,1
"326_163.0979_11.3757_4629_N/A_NA_no matches_no matches_no matches_no matches",253468.6,183438.699166667,1
"327_163.0979_12.2262_4629_N/A_NA_no matches_no matches_no matches_no matches",198108,92585.9901388889,1
"328_163.0979_12.9597_4629_N/A_NA_no matches_no matches_no matches_no matches",749222,215310.526944444,1
"329_163.0979_12.1006_4629_N/A_NA_no matches_no matches_no matches_no matches",231189.1,99055.9616666667,1
"330_163.0979_12.1591_4629_N/A_NA_no matches_no matches_no matches_no matches",564274.7,226949.931111111,1
"331_163.0979_11.6389_4629_N/A_NA_no matches_no matches_no matches_no matches",225543,108164.273888889,1
"332_163.0979_11.7211_4629_N/A_NA_no matches_no matches_no matches_no matches",311576.8,145237.823888889,1
"333_163.0979_11.9964_4629_N/A_NA_no matches_no matches_no matches_no matches",885463.9,174486.09,1
"334_163.0979_11.9288_4629_N/A_NA_no matches_no matches_no matches_no matches",407098.2,86818.3791666667,1
"335_163.0979_11.5516_4629_N/A_NA_no matches_no matches_no matches_no matches",717877.4,168862.961111111,1
"336_163.0979_11.818_4629_N/A_NA_no matches_no matches_no matches_no matches",545669.9,192939.078611111,1
"337_163.1118_5.2572_1738_Zerumbone_Zerumbone_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives",58334.27,42504.9455555556,1
"338_163.1118_6.1347_1738_Undecanedioic acid_Undecanedioic acid_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives",76943.28,87976.7705555556,1
"339_163.1118_5.4467_4402_N/A_NA_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers",55842.32,57486.6988888889,1
"340_163.1118_7.7095_3386_N/A_NA_no matches_no matches_no matches_no matches",48327.36,35878.7916666667,1
"341_163.1118_7.261_3386_N/A_NA_no matches_no matches_no matches_no matches",29992.62,31068.7063888889,1
"342_163.1118_6.3628_16881_Mexiletine_Mexiletine_Organic compounds_Benzenoids_Phenol ethers_NA",25668.4,46829.0580555556,1
"343_163.1118_5.8949_1738_Zerumbone_Zerumbone_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives",185391,47350.5886111111,1
"344_163.1118_8.9989_1738_Zerumbone_Zerumbone_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Lineolic acids and derivatives",28919.26,21576.4456944444,1
"352_163.1329_4.9929_4402_N/A_NA_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers",13359060,10273374.28175,1
"353_163.1482_7.4281_-1_N/A_NA_no matches_no matches_no matches_no matches",163162.2,34917.7625,1
"354_163.1482_9.1722_3290_Spectral Match to 3,5-Dimethyladamantan-1-amine from NIST14_Spectral Match to 3,5-Dimethyladamantan-1-amine from NIST14_Organic compounds_Organoheterocyclic compounds_Oxanes_NA",70901.07,43433.4694722222,1
"355_163.1482_6.8155_3290_5.alpha.-Androstan-3.beta.-ol_5.alpha.-Androstan-3.beta.-ol_Organic compounds_Organoheterocyclic compounds_Oxanes_NA",87947.19,19519.6090277778,1
"356_164.0832_8.1032_-1_1,2-Dimethoxy-4-(2-propenyl)benzene_1,2-Dimethoxy-4-(2-propenyl)benzene_Organic compounds_Benzenoids_Benzene and substituted derivatives_Methoxybenzenes",60150.36,33288.0768888889,1
"361_164.1071_3.7949_-1_nor-Mephedrone_nor-Mephedrone_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds",7540.43,14857.4276111111,1
"362_164.1071_6.1647_3644_Etilefrine_Etilefrine_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds",104882,27221.1977777778,1
"364_164.1071_5.9736_3644_Etilefrine_Etilefrine_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds",11034430,1197855.55555556,1
"365_164.1071_1.0261_4791_nor-Mephedrone_nor-Mephedrone_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Quaternary ammonium salts",7919.774,10061.5735555556,1
"366_164.1072_0.6712_4791_nor-Mephedrone_nor-Mephedrone_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Quaternary ammonium salts",34095.86,37345.0022222222,1
"372_164.1434_4.9552_-1_Massbank:LU046802 4-Pentylaniline_Massbank:LU046802 4-Pentylaniline_Organic compounds_Benzenoids_Benzene and substituted derivatives_Aniline and substituted anilines",170371.9,2103.53147222222,1
"373_164.1434_4.3997_-1_Massbank:LU046802 4-Pentylaniline_Massbank:LU046802 4-Pentylaniline_Organic compounds_Benzenoids_Benzene and substituted derivatives_Aniline and substituted anilines",135094.1,1037.16036111111,1
"374_164.1434_5.7028_-1_Massbank:LU046802 4-Pentylaniline_Massbank:LU046802 4-Pentylaniline_Organic compounds_Benzenoids_Benzene and substituted derivatives_Aniline and substituted anilines",34391.44,173.893111111111,1
"375_164.1434_4.1951_1105_Massbank:LU046802 4-Pentylaniline_Massbank:LU046802 4-Pentylaniline_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Aniline and substituted anilines",164956.5,2156.85127777778,1
"376_165.0699_9.6625_-1_ricinine_ricinine_Organic compounds_Organoheterocyclic compounds_Pyridines and derivatives_3-pyridinecarbonitriles",208653.4,1820.44213888889,1
"377_165.0911_4.7123_9986_Spectral Match to 3-Hexyne-2,5-diol, 2,5-dimethyl- from NIST14_Spectral Match to 3-Hexyne-2,5-diol, 2,5-dimethyl- from NIST14_no matches_no matches_no matches_no matches",61991.06,54454.1508333333,1
"378_165.0911_10.3057_-1_Benzene, 1,3-dimethoxy-5-methyl-2-[(1R,6R)-3-methyl-6-(1-methylethenyl)-2-cyclohexen-1-yl]-_Benzene, 1,3-dimethoxy-5-methyl-2-[(1R,6R)-3-methyl-6-(1-methylethenyl)-2-cyclohexen-1-yl]-_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids",25364.34,12965.3326111111,1
"379_165.0911_5.7686_2469_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids",92854.29,94115.6436111111,1
"380_165.0911_5.3293_2469_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids",71813.09,62163.1744444444,1
"381_165.0911_5.0393_9986_Spectral Match to 3-Hexyne-2,5-diol, 2,5-dimethyl- from NIST14_Spectral Match to 3-Hexyne-2,5-diol, 2,5-dimethyl- from NIST14_no matches_no matches_no matches_no matches",50169.5,58907.5094444444,1
"382_165.0911_3.905_2469_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids",237525.9,47157.4175,1
"383_165.0911_4.864_9986_Spectral Match to 3-Hexyne-2,5-diol, 2,5-dimethyl- from NIST14_Spectral Match to 3-Hexyne-2,5-diol, 2,5-dimethyl- from NIST14_no matches_no matches_no matches_no matches",105425.3,109516.674722222,1
"384_165.0911_2.9827_2469_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids",63863.5,53301.5688888889,1
"385_165.0911_3.7573_2469_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids",70768.99,53046.4480555556,1
"386_165.0911_6.2991_368_2-tert-Butyl-p-quinone_2-tert-Butyl-p-quinone_no matches_no matches_no matches_no matches",44911.59,81833.0455555556,1
"387_165.0911_4.5182_3324_N/A_NA_no matches_no matches_no matches_no matches",73144.34,62639.9208333333,1
"389_165.0911_4.457_1472_2-tert-Butyl-p-quinone_2-tert-Butyl-p-quinone_no matches_no matches_no matches_no matches",194110.9,90640.6458333333,1
"390_165.0911_4.0794_1472_N/A_NA_no matches_no matches_no matches_no matches",256056,106874.016388889,1
"391_165.0911_3.1964_2469_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids",219585,97536.7211111111,1
"392_165.0911_5.9597_368_N/A_NA_no matches_no matches_no matches_no matches",559549.6,473475.211111111,1
"393_165.0911_6.4136_2469_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids",71660.3,69674.4772222222,1
"394_165.0911_3.5585_2469_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids",55259.86,44638.5888888889,1
"397_165.0911_6.9947_13835_N/A_NA_no matches_no matches_no matches_no matches",81411.59,87134.1147222222,1
