row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mo_2019_542.mzML Peak area,Mo_2019_343.mzML Peak area,Mo_2019_339.mzML Peak area,Mo_2019_342.mzML Peak area,Mo_2019_338.mzML Peak area,Mo_2019_349.mzML Peak area,Mo_2019_348.mzML Peak area,Mo_2019_346.mzML Peak area,Mo_2019_344.mzML Peak area,Mo_2019_345.mzML Peak area,Mo_2019_347.mzML Peak area,Mo_2019_337.mzML Peak area,Mo_2019_325.mzML Peak area,Mo_2019_328.mzML Peak area,Mo_2019_334.mzML Peak area,Mo_2019_341.mzML Peak area,Mo_2019_332.mzML Peak area,Mo_2019_327.mzML Peak area,Mo_2019_333.mzML Peak area,Mo_2019_335.mzML Peak area,Mo_2019_340.mzML Peak area,Mo_2019_329.mzML Peak area,Mo_2019_331.mzML Peak area,Mo_2019_324.mzML Peak area,Mo_2019_336.mzML Peak area,Mo_2019_321.mzML Peak area,Mo_2019_330.mzML Peak area,Mo_2019_326.mzML Peak area,Mo_2019_320.mzML Peak area,Mo_2019_322.mzML Peak area,Mo_2019_543.mzML Peak area,Mo_2019_351.mzML Peak area,Mo_2019_323.mzML Peak area,Mo_2019_350.mzML Peak area,Mo_2019_352.mzML Peak area,Mo_2019_353.mzML Peak area,
2782,584.3568878173828,5.299210296874999,,,,,32,,,,,,,,0,1.1975661833937015E7,1.846015735724771E7,1.521071316765043E7,1.76999010171945E7,2.004900003193944E7,4.6009948049982585E7,1.2413672342842013E7,2.5230337863242894E7,5.333498293579615E7,6.758767027529049E7,2.0381269700923007E7,1.711162521136494E7,5.036526213754013E7,2.8845091791308746E7,1.5528414231257634E7,1.6877516957993668E7,3.717100550005557E7,2.310787728297605E7,3.971810508530698E7,2.1608193517529625E8,3225357.64077501,4.081356407300783E7,1.4048775313157244E7,3.5463873198372714E7,0,9.428399597672015E7,1.3623797840141673E7,0,2.7968094374640394E7,6088370.800024529,2.4996025827830385E7,1.5964127064362988E8,0,2.9741992449707095E7,3.7171371000435315E7,
2788,574.3798309326172,6.433109663333331,,,,,30,,,,,,,,0,6242895.091368208,4.7418137777535446E7,6211672.766862748,2.7397099646461785E7,1.693463054842018E7,3.2215443573471814E7,4.470067439057826E7,1.0930850833050717E7,3.0812562078612626E7,9.027839319212145E7,1.8251951700849373E7,0,1.0844626758440834E7,0,5.207518114167356E7,8315368.761657197,6417706.963615466,9425794.239705453,0,1.2868121165908791E7,6286533.804350916,5362699.766596483,1.231408481246118E7,6515816.382718567,8357722.4704434145,1.1510890350072242E7,0,8539554.094348092,1.13982518894533E7,0,8330825.2109971065,1.3476195205167131E7,1.8133858981274232E7,7810823.322512452,1.9648254830898196E7,
2796,491.30091791567594,8.726869456521738,,,,,23,,,,,,,,0,2.7628061245532446E7,5252014.44631077,2.5506695536712557E7,9594299.469592746,4.092218065236446E7,0,4.051525653466611E7,3.057000242071022E7,3.7786980623716146E7,0,4337353.951499037,0,0,0,4.1213725018481426E7,0,0,0,3.2185371828041825E7,0,4.2142711137797855E7,4.515893781469533E7,0,3.0946248077290397E7,3.0950988078551657E7,7.799383479904382E7,4.385906764276778E7,1.7612671682381734E7,8678128.330968661,0,2.1889696922796983E7,3.105219755281253E7,2.6035369246211186E7,0,2.350254345239407E7,
2797,396.2378962590144,8.740919907692309,,,,,26,,,,,,,,0,4.85001004121171E7,0,5.619620069717472E7,0,6.033743387869441E7,0,0,2.0628278065665204E7,0,0,6.526226023305704E7,4.844629535578863E7,8.92179488448241E7,3.7777487699645065E7,2.410064643107258E7,5.634831279978724E7,3.4564845924105056E7,0,6.859829370882852E7,3.999701347319914E7,1.1127017187556505E7,0,3.177445041272037E7,5.8017553684093475E7,6.742735682773212E7,0,6.2537841280536026E7,3.90673720815893E7,6.545090458918485E7,8.977461036735953E7,5.448518994358521E7,7.137735726266935E7,6.2731285146618605E7,2.427836196480893E7,3.8846602578480385E7,
2799,345.2635249546596,9.70041114,,,,,35,,,,,,,,0,4711732.009286511,2.0864211383697674E7,3904155.645804052,2.32146256561976E7,6.2711729854644164E7,2.602721640836092E7,1.6713626864597583E8,2.466871307787727E8,9.787333787900995E7,1.0627537145437075E8,2.647867458042729E7,4.06851848044416E7,2.4708861726700738E8,1.3742507023500472E8,4247903.839684152,1.1127427993555397E8,2.7909108025329137E8,9.610292348166294E7,1.2230106131343175E8,5588079.734594211,3.6161150457237786E8,1.1098183956282389E8,2.489103947382916E8,1.2397324412972414E8,3.215713927781419E8,1.5902729939099458E8,6.944370686823475E7,5.613536792468713E7,7.918023212207983E7,4.747118220116968E7,5.207818209158079E7,4.691924172951074E7,4.885616693463403E7,5.239136007145456E7,4.1514205176290214E7,
2803,482.3613079295439,10.466862029411764,,,,,34,,,,,,,,0,4532730.694242147,7958670.500558906,0,4727126.229406417,3.1643652486947853E7,1.9892540448021684E7,9267879.333792401,6935526.694003858,7412685.053457175,6.076596024024895E7,4496616.346765354,8461738.596345544,1.83344517553126E7,4833518.114072859,1.2539975979798738E7,8.071871974443005E7,1.1536565213754576E7,8.847081311687823E7,1.1266300370451307E7,3.0170090752450418E7,2.2092161061088163E7,5.504072997180739E7,4.888491427735987E7,4589008.521102285,1.706996577805996E7,3.105777598393754E8,9483317.12431679,1.8719028710616134E7,3.485257779861262E7,1.5470866921109943E7,5355399.172112512,8.771207166599481E7,3.7803569942751065E7,7586469.843138192,1.0702010956066929E7,
2804,367.1502319335938,0.6776578135999998,,,,,25,,,,,,,,0,9846426.599934958,6617937.463382043,1.0266229931956349E7,0,7558554.778548604,0,6505295.878800499,7086536.094169611,6806966.263839583,0,1.2128984405980486E7,2.9969866315005016E7,4.9648432132901795E7,2.3313543283981483E7,6.716276320618254E7,9871089.17648526,2.2078385877161663E7,0,8747548.725082364,0,6.477671614817467E7,1.0500168729388127E7,0,2.4103269679679662E7,0,0,3.8864987382870026E7,3.114401651538645E7,3.567880051758957E7,8237783.454469936,6132984.678744636,0,0,9087943.2959865,8115547.6638654545,
2808,368.2066109975179,7.7312483125,,,,,24,,,,,,,,0,4.0052315951369986E7,0,4.216970648477961E7,0,0,0,0,3.77147934983158E7,4.011009890513451E7,0,4.896186510439881E7,4.058597435022859E7,1.5735995772003856E8,3.66114647976191E7,6.725381706228465E7,6.88696995811166E7,4.35560450678907E7,7.42583018232798E7,3.5692176897413395E7,4.694369849234592E7,4.633390813643421E7,4.388185410920025E7,7.774941589196877E7,3.841392714306171E7,0,6.153560768160708E7,4.723708575106168E7,4.991395003049145E7,5.243924756967903E7,0,0,0,7.01789697690896E7,0,3.2708394354587987E7,
2809,215.12792358398437,5.722751911428571,,,,,35,,,,,,,,0,3.1129336142943442E7,4.217389046222471E7,2.56250710086514E7,5.7291160095187485E7,3.2589396890655946E7,2.3511304190277E7,4.908405793369289E7,3.1076695162614685E7,1.7653062371401742E7,1.701228110662383E7,4.3654650781728074E7,5.384997871240824E7,4.757864659583202E7,3.592778065930116E7,3.1052900263940465E7,3.76856994796327E7,4.286882386634464E7,3.779449520049036E7,1.8756603225931406E7,3.420077432237511E7,3.6666860393940955E7,5.890550915084474E7,6.871481713119698E7,5.249884090096855E7,7.649458772955428E7,3.0647897940924697E7,7.04090687336462E7,7.132958733292308E7,6.646412515395243E7,1.5553289410289409E7,2.7054940243528508E7,6.143108909150386E7,3.706044880675159E7,2.0733617446885783E7,3.676055366494868E7,
2813,212.1757583618164,5.42546384137931,,,,,29,,,,,,,,0,1.0615833618105149E7,0,1.0867158179820638E7,3036405.762105372,0,0,4603191.54808245,1.0029831017330198E7,3585888.1453087707,4250623.154000747,2006186.57472431,1.5404132046287023E7,1.146833756490739E7,1.5903654873623932E7,1874709.7548587818,1.6945864467373088E7,1.7005469626779344E7,1.2562441982244343E7,1.723762191551209E7,0,1.4044415732661184E7,0,9262191.833690092,1.762630863715948E7,1.1455254094239175E7,1.4114014004577832E7,1.6289460184215749E7,9700025.251089241,1.1351196312478784E7,2.9461058643947806E7,7938764.330289779,8336806.655120734,0,7724812.2736321725,9318628.559403393,
2818,183.10155421665738,3.2173131142857145,,,,,35,,,,,,,,0,3.967380474483592E7,1.1323319736060725E8,6.742500757854371E7,1.7479719599111068E8,7.125897786321126E7,1.231744362267709E8,6.313618964594516E7,5.766942621139836E7,5.5202431239973135E7,7.692110919895764E7,6.439857553346217E7,5.946289155710972E7,7.301051334842348E7,8.103755194099766E7,9.013933634042946E7,6.791188193625906E7,5.7406102806555025E7,6.783246018370113E7,5.714927968395784E7,1.7308588788565788E8,8.705485172667834E7,9.091581085508622E7,1.0968966792268954E8,1.6550169834909663E8,1.9912797998890117E8,1.0351960619263192E8,4.921427785547642E7,6.561088280696336E7,9.448610438137971E7,3.801780981733264E7,7.703180008579512E7,9.820224605092204E7,6.770588788041583E7,4.816804138764108E7,1.473640797253294E8,
2820,358.274200888241,7.478165723529413,,,,,34,,,,,,,,0,9464088.726850614,1.034234929634451E7,1.787962554459662E7,1.1217080978832025E7,0,2677979.6532656816,1.0346928772095133E7,1.8922606273436107E7,1.5690827971159423E7,7792639.639171736,1.1401955240986522E7,2.2112875701663215E7,2.39721903528398E7,2.180162047772972E7,9848389.607996937,862150.463901089,2.2846627099257536E7,2.109249163739368E7,2.5537660584261477E7,1.7174187928765234E7,1.9949946815413304E7,1829632.314170674,2.0877271366854597E7,1.3660857350866253E7,2.156388928196845E7,1.5086253623529678E7,1.6227689386627082E7,1.2814935943201458E7,2.220051442966345E7,2.214820714685358E7,1.8810177106633347E7,1.3759027603119629E7,1.593469459959547E7,2.138587981509119E7,1.0176300133642932E7,
2824,744.2815856933594,10.760941500000001,,,,,10,,,,,,,,0,4955963.472876003,0,0,0,0,0,0,3384794.8901746576,0,0,0,3.1862107609376337E7,0,0,0,0,1.5011614045352118E7,0,0,0,0,0,1.1895883142049043E7,0,5308521.896123569,0,5.3433539639976025E7,1.4674602663089167E7,1.8570899255337495E7,0,0,3858133.136101834,0,0,0,
2826,353.1343982403095,2.4509532846153848,,,,,13,,,,,,,,0,1.4760962647810867E8,0,7.637606905677028E7,0,6.455720165219926E7,0,0,0,0,0,9.098084089206283E7,0,0,0,0,8.109586007930227E7,8.055503353502373E7,5.890858280195591E7,0,6.904386472025946E7,3.467325529061289E7,0,0,0,0,0,0,0,6.930931897193147E7,7.988874274018312E7,6.1914436612991706E7,0,0,1.9177337504279765E8,0,
2833,223.13297479802912,5.70392039090909,,,,,33,,,,,,,,0,1.4530483629820868E8,1.6688979648199913E8,5.9050186051244944E7,1.375921306456846E8,1.1305818519061089E8,1.3808714590843737E8,1.0443190254209627E8,7.014064184239963E7,1.4737912464168707E8,9.934603022407044E7,1.271542025757785E8,1.3785824459411046E8,7.313027026461495E7,1.3443465064941525E8,1.4863636281175473E8,1.4297589867669755E8,1.1961495657944027E8,8.080446874475849E7,4.241127559055591E7,2.5515199749923885E8,1.4729081935435528E8,1.0059893225041418E8,1.127921702655642E8,0,8.943726799390015E7,1.4959167748651063E8,0,1.6290221359696537E8,5.949625049948837E7,6.812145854600964E7,1.1350193406189413E8,1.8689045750924844E8,1.5470384795632476E8,1.0025591218592888E8,6.380773098701736E7,
2840,354.2291063581194,6.877848457142858,,,,,14,,,,,,,,0,7458882.13138965,0,7084187.103477731,0,5992759.92010199,0,0,7656576.730509087,0,7861533.040803055,0,0,0,8461377.756600067,0,8140838.07576545,7846128.844447595,0,0,0,5600612.38335593,0,0,7888955.2778520435,0,8657105.946865108,0,5115329.315470841,0,0,7048882.150937549,0,0,0,6354381.776256428,
2841,548.2173492431641,7.71668067,,,,,30,,,,,,,,0,6935693.545595304,2144205.669685589,8328037.255435111,4866617.2079381,0,0,5960511.654380948,6981433.201909657,7074217.747539514,5589230.447079247,6604178.8007785855,8239313.556704363,8349180.869912596,8172536.871765246,7166342.242542274,0,6161206.350774488,0,1.0449845742039662E7,8173533.280563387,8816808.570738465,0,6697316.131382468,7725229.3973927805,4626691.434895999,1.138130894137885E7,8431251.849031027,7323037.32539389,2724058.2122895154,4768744.011251964,7931359.338360695,7341188.457960246,6627794.030702813,9086137.14143531,7596188.070401643,
2843,349.20103878445093,8.985793038888888,,,,,18,,,,,,,,0,5.051501906873479E7,0,5.654420244557322E7,0,0,7.098868716306944E7,5.059397436172096E7,5.3200622186941445E7,0,0,0,5.307575701835321E7,0,5.893573596448528E7,0,6.0854805846213244E7,5.41655134118991E7,0,3.9108457440979116E7,0,0,7.470886539547338E7,0,5.618706026628675E7,0,0,5.923871593592093E7,0,6.694874308424367E7,3.538669636400136E7,0,0,4.309690948649464E7,3.3525780082387876E7,6.472133844551612E7,
2847,476.2854911402652,8.850857836842104,,,,,19,,,,,,,,0,5598067.077095929,6981393.32333768,8092744.479962066,5862824.153344833,0,0,0,3269425.955943986,0,0,8252051.356033812,1.9436379603797987E7,824902.3840075312,955513.5156940228,5782179.493031027,1044188.4480236846,1.2516816966921646E7,0,0,6276409.265595965,0,0,2.118955020360648E7,0,2.491026989783966E7,0,2.687466040144719E7,2.32953050356108E7,2.653280469775015E7,0,0,1.9781461900430642E7,0,0,0,
2856,188.091678004111,2.92416894516129,,,,,31,,,,,,,,0,4.359256421777204E7,3.657610087700947E7,3.593458696777721E7,4.3316153310936846E7,5.547974272289143E7,2.4306648497854497E7,4.6569364531085595E7,4.606274029466698E7,5.4167407957507014E7,0,5.504181756756759E7,4.951384494085869E7,3.5040066541660786E7,7.429000224344915E7,0,2.822150948732647E7,4.724921685148785E7,4.5661925552126125E7,4.844602734635009E7,3.240968406385862E7,3.07344399681677E7,3.2610514142269876E7,3.2923507589590218E7,0,4.1627425987402745E7,0,5.8701795063426174E7,3.923197846123613E7,3.7491607455503516E7,4.054312210822906E7,3.617309728765068E7,3.2078715969143532E7,4.2659531330394596E7,4.4640003613307774E7,4.5675481698147744E7,
2861,430.1343252999442,2.883333219047618,,,,,21,,,,,,,,0,6.327742961953689E7,4.601936467020619E7,3.568836765951055E7,0,6.365577548896315E7,0,4.823230617593815E7,0,3.0699892374810174E7,8.88277760120201E7,7.192386193109778E7,0,4.162389154516014E7,1.1939482977947587E8,0,1.5745009839763618E8,0,0,1.9187678918518236E8,0,6.60169434277686E7,1.6103555909076598E8,0,3.7920421210384496E7,0,0,1.0216812166378796E8,0,9.593606672759512E7,1.589921933064481E8,0,3.3407512948316056E7,4.324067890031736E7,0,3.526546002068855E7,
2864,277.0084488812615,9.26316619117647,,,,,34,,,,,,,,0,1.2483308046194328E7,2435099.4206635137,8619360.91208307,2727344.257419655,5404537.941134648,4460640.649284247,5385256.01066914,1.8034762921928536E7,7572180.35100687,4873445.327000937,4390384.747444124,2.8047197858111456E7,1.6048266184692835E7,4.8133434316713706E7,3433296.0933465194,1.0608637416703552E7,3.934183207327085E7,7114090.996664421,2.6936271843718972E7,0,9486308.39072266,8751910.00157298,9719709.64067142,2.658911589946183E7,5744468.829999721,8605602.080029108,5.384329096838287E7,1.3518212656278046E7,1.8250626382674E7,3.018865898050863E7,2.122579918043844E7,8932723.406782907,8291052.1648646295,1.6963899771380056E7,1.3458721825440481E7,
2872,171.13789890834263,10.038487971428571,,,,,35,,,,,,,,0,6245550.193905759,3.0242443557130404E7,7308598.050590281,3.057020596740389E7,5.0683312277557485E7,3.653128680909631E7,5.065679152245186E7,5.0042676821403615E7,4.41393145690525E7,3.3122703783793405E7,3.7532235818969354E7,2218580.250917742,5.050832530515278E7,5.9932409183152914E7,4228228.541766366,3.996532812467627E7,4.450001821847423E7,3.97337639841454E7,6.1036991119010895E7,5223383.567978611,3.2866907649248682E7,2.4680500474316575E7,3060344.6271392554,5.1701453468008816E7,3.536142694070455E7,2.9014929107354023E7,4631108.322083512,3.288151510471248E7,3.295857877992464E7,4.386640114042923E7,6.290570762728711E7,1350852.5265168874,6.5134675816692E7,6.763233776711744E7,6.783258201659186E7,
2873,307.21145945581895,5.893019372413792,,,,,29,,,,,,,,0,5371581.230731258,0,7050739.563751201,4033736.618894793,1527904.5588856437,0,0,2276943.9067920176,0,3358303.2607920375,2026097.0096746702,1.4747025782079076E7,2213190.8572259583,5694563.80956889,3205439.0173827186,1697346.0031378819,2966074.5776332477,2187571.3479070016,4170623.3028164734,4250340.493478205,1463651.031476932,1271280.502032369,4491676.17657806,4239750.767513868,4384367.6202733535,3955656.1923821163,7124782.469849307,5368740.636979217,5323177.570651633,0,3890891.8816367667,7747491.212767007,0,2552042.7128911326,3331236.421893034,
2879,349.2010970577117,7.6350257677419355,,,,,31,,,,,,,,0,5.8874569955057286E7,6.136441302939071E7,7.50234777954334E7,1.634926925768685E8,7.521664525459272E7,7.764653006769405E7,1.0064032333232817E8,3.951208339208215E7,4.6577604059841305E7,7.164406191761634E7,6.686730621840115E7,4.398557513349524E7,7.636684346011785E7,7.060621397627476E7,8.867492807191993E7,4.140247514702421E7,4.145339362077154E7,4.980104594732525E7,0,1.1351360988198668E8,9.708504034297761E7,1.0841033960871898E8,6.270618139399749E7,0,6.253685428850555E7,1.0527952896684387E8,5.318655245372613E7,6.0848937257917546E7,5.031651952845662E7,0,4.9030148849072285E7,7.687434176392795E7,6.035631185176953E7,0,3.520146845740199E7,
2880,480.801418195452,5.520408731428572,,,,,35,,,,,,,,0,4879924.126697077,6.208756731289909E7,8653266.787229512,4.612576161264643E7,3.5343966564226046E7,3.598848030374746E7,1.1733390122979113E8,1.3304744593880948E7,6.216631017373524E7,7.811412504700312E7,3.628915507005703E7,8774166.97733304,7.757064239414024E7,2.2598178146875873E7,1.1587191604031916E8,5.3865334365056075E7,1.9619164755228076E7,6.03940255044619E7,1.379264797227249E7,9.607442386630043E7,1.431535072725764E8,4.885558667126868E7,1.3394015708949433E8,3.081547948981059E7,6.764444030738278E7,1.6098263817074937E8,1.0431255463323329E7,4.99033060448814E7,9.850822168795328E7,3970825.4577357206,1.535298231523034E7,1.0206451870965022E8,4.327363843673661E7,9567760.109412985,2.7123205416322682E7,
2881,541.1207661946614,12.35126753333333,,,,,15,,,,,,,,0,7281117.503701385,4856104.898870222,5337633.8587801885,0,4731902.566919298,3001492.0239168787,6031361.7167756455,0,0,0,0,0,0,0,6767899.026544227,0,0,2174362.4656298216,0,0,0,0,4741833.155308627,0,0,0,0,3269404.44679861,3477870.168440594,0,2084805.6841725097,2433720.569606238,6081080.185532978,0,4502384.415120035,
2883,618.3781235638787,8.568083323529411,,,,,34,,,,,,,,0,1.741745299640772E7,1.1697992527779516E7,1.3171573073621865E7,1.3399681903742692E7,2.144074480670907E7,2.8839754320626322E7,1.7496042066200435E7,1.842182787963859E7,1.684208059670711E7,2.1528948513402842E7,1.027683689791172E7,2.2038286938391034E7,3.587482428866998E7,1.4277243195306098E7,0,1.6428868738655569E7,1.983517313656524E7,1.9423397352592733E7,2.510312425873173E7,2.8381977158674505E7,3.5301380832940236E7,1.5412488345079139E7,1.4045144738848262E7,1.98145325652931E7,1.5971888472186275E7,3.3020313831108563E7,2.8918968956933986E7,1.3305395508521087E7,1.4577892123079568E7,1.3979337320292622E7,2.6768284734489206E7,1.2881431144692754E7,1.140902474726484E7,1.5274461451577723E7,1.4749127046445372E7,
2890,303.159135219029,8.878255911428571,,,,,35,,,,,,,,0,3.2164959983023886E7,3.417509764183514E7,3.9672752790824205E7,5.2301776295633435E7,4.621714473083245E7,5.964427552919006E7,3.612264541216407E7,4.205145518937429E7,4.1200631323802285E7,6.304544602111137E7,5.0093406015688665E7,3.1325273331887353E7,8.509466207210732E7,6.172529980395407E7,3.808112449836448E7,5.0988147180995874E7,6.088922227943984E7,2.739001425740691E7,4.055327140950153E7,4.319554228487788E7,3.180918667877805E7,6.219598478971021E7,3.9334227383605324E7,2.7599810978260566E7,2.6887304967930652E7,5.904439732527049E7,2.4054642253043845E7,4.7202332275850356E7,4.039686354229002E7,4.9381809620515384E7,5.884636731467408E7,7.083509687312827E7,3.3107822597773153E7,2.6551019416036755E7,2.5673761048004784E7,
2892,427.1951058127663,8.151178145454544,,,,,22,,,,,,,,0,5401337.151039196,4916588.316556203,3354901.999048562,957928.1566589419,3442841.4714075457,1905903.0119555509,0,1004512.9138584887,2125677.3826787244,0,572529.2955145107,1.8741578127910808E7,7428635.766012746,2782377.6876086434,0,0,9241636.385635074,0,710746.3178271125,0,0,0,1.4853367735951858E7,4605506.200314208,1.7475825645869862E7,0,3.533992299436554E7,1.4425310357396819E7,1.5206666232439166E7,594907.6112239839,0,1.0481154551281357E7,0,0,0,
2903,331.1904180908203,9.092144128000001,,,,,25,,,,,,,,0,5.181798927509273E7,6.991406180016366E7,5.99310674597703E7,0,7.761983017995189E7,8.714238241964833E7,9.482042634585305E7,5.3068863374329604E7,9.97548784356617E7,0,0,5.076516561540436E7,5.435271225900477E7,3.144758089823926E7,0,1.5794903864973205E8,5.2476972085302986E7,5.994998681968031E7,5.2899890285841726E7,0,8.808667263901053E7,9.560959255318585E7,0,1.0757659113419454E8,0,1.1222359393217596E8,2.9196744182162292E7,0,6.50697924100305E7,8.551374645746486E7,6.300183357896245E7,0,1.4271772045822042E8,0,1.4112644535966453E8,
2910,335.2217081705729,7.864936416666667,,,,,30,,,,,,,,0,1.6217668777070064E7,3.0685370393398672E7,3.857430121255719E7,3.1986083608822107E7,2.449032844444327E7,1.803806830901542E7,0,2.0508362989955086E7,2.3191690705865696E7,0,3.0817629909771927E7,2.5543090533548318E7,4.4747666030019E7,3.415754803691132E7,6.300404325048599E7,4.180713798242188E7,2.4726347372673012E7,3.376476196805223E7,1.995261188817265E7,5.433682975657388E7,0,3.262030661630272E7,4.761963811696374E7,1.9431202701586064E7,0,4.810008909566288E7,2.6698662967892293E7,0,3.0027925291508395E7,2.9393251369537942E7,2.0958659755025677E7,5.1742121200125E7,3.835865727966275E7,2.119535287117216E7,2.1806100382338535E7,
2911,347.18542954017374,8.157382131034481,,,,,29,,,,,,,,0,6.771798952971168E7,3.462617316670733E7,7.653171681282754E7,9.705299397513348E7,6.94979164805786E7,9.8961185034886E7,4.570786666827598E7,6.7217354934727E7,0,3.9351200620512694E7,5.127919537251081E7,7.329489160561442E7,1.0148470079341972E8,6.1451990302091256E7,5.0296887220186114E7,5.709296441538046E7,4.944572733704664E7,0,6.379603259900255E7,9.761070769749351E7,1.1108639062841326E8,0,8.732410221354549E7,1.1475615287466288E8,1.0830759848110826E8,4.616532000636989E7,8.810012726723997E7,0,0,1.2090391171099378E8,5.898188823667434E7,0,5.623711391970226E7,9.63278651075654E7,5.8806865225862645E7,
2913,518.2803955078125,4.951201648571428,,,,,35,,,,,,,,0,1.074082089178647E7,1.1761048361373226E8,1.5508984371535674E7,7.493568096851653E7,7.286131417453778E7,7.645689525534281E7,8.291995025532377E7,1.9139360389950983E7,4.7730990247591175E7,1.530249075451118E8,7.748887598340552E7,1.1019965743369082E7,4.689649177806093E7,1.6137659192129292E7,1.4458626291886082E8,5.91412529338281E7,1.3754664610674676E7,4.3604798946409434E7,2.039436206981959E7,2.0518107083605132E8,5.74514397007049E7,4.639531403145756E7,9.75214590290316E7,4.5063039165636666E7,8.375420278463186E7,6.051671567685918E7,1.4903533818300217E7,7.554959769195628E7,1.387442939031116E8,7010656.617091622,1.7068784731902964E7,1.97692784786732E8,5.049679399617063E7,2.0285079960066974E7,5.500528907270232E7,
2915,291.19535064697266,9.325737146874998,,,,,32,,,,,,,,0,3.659534108809199E7,2.946937311307337E7,4.258084797524666E7,5.1073883166670054E7,6.772727318690188E7,2.9020087544141065E7,0,3.835440669756411E7,0,1.1896204933155164E8,5.977020380805539E7,4.246949205870992E7,0,9.070507102854857E7,5.051367497467832E7,3.590624136817592E7,4.007758600021749E7,1.8849244883318257E7,7.330164056165142E7,8.03507389911946E7,5.7091338413244136E7,9.2019318823053E7,5.1238865437915586E7,5.403863350061734E7,6.12839770186392E7,6.475458293210386E7,4.1764567267903514E7,5.464475148858533E7,2.5695316470137283E7,2.4119234486162502E7,3.6485394237615496E7,7.619282800845003E7,4.203509884696288E7,4.3306095573171586E7,7.51324494283243E7,
2920,321.1697747366769,7.598566364285714,,,,,14,,,,,,,,0,3.816650352139984E7,0,4.755012162232981E7,5.057568059825621E7,0,0,4.472365511837855E7,0,0,6.3243369127566464E7,0,4.340133893415117E7,0,0,0,6.096491673802566E7,3.5173975248769484E7,0,0,6.573355268547286E7,0,0,5.091786352943059E7,0,5.921593245384924E7,0,0,0,5.2030974429574944E7,3.526091535787087E7,0,0,0,3.7080471429341935E7,0,
2929,462.29080556233725,4.030551553333333,,,,,30,,,,,,,,0,1.1485205384458497E7,9.243610261768052E7,1.4014068488965832E7,9.396387661184616E7,6.3290944890650526E7,0,8.932520924249221E7,2.7235414693780325E7,5.717190621493783E7,1.111493551383919E8,6.964217504071446E7,4833031.605473889,2.048084581017804E7,9484269.407163695,1.5556145452722308E8,1.2009590547970291E7,1.703976169093552E7,2.150636909125858E7,8448799.615250038,8.764948995103602E7,0,0,3.4311284321757644E7,1.2516360850517347E7,1.8687359845550053E7,5.485296639707184E7,6400215.134230582,1.3525914946529321E7,2.2644935412567515E7,0,2.3703900421226088E7,2.142120256522443E7,4.487138203088992E7,1.6529005327473257E7,0,
2934,572.3637847900391,7.542813097058824,,,,,34,,,,,,,,0,1.5327332415562414E7,9310059.666642742,1.1749120970507909E7,1.2709397810285976E7,1.871208623085388E7,1.2934352455697343E7,1.3697468293557087E7,1.7296032684549555E7,1.4848414089570899E7,1.9701290822481863E7,0,2.1471966960902695E7,1.602931647740992E7,1.5657089226886408E7,1.7370863199978177E7,1.3100640955365999E7,1.722136196257867E7,1.5874094420483187E7,9205939.881243397,1.5542195890531367E7,1.5930383043255562E7,1.6047547614757184E7,6872227.162109872,1.5014385478763156E7,9925096.850047396,3.0245539866472036E7,2.0512607118915163E7,3487728.567466693,8590947.719597004,9784710.099489281,1.1774783400718678E7,6152959.071682479,1.1440383119450018E7,1.6305481622873552E7,1.1548866891347583E7,
2955,372.2594141278948,4.580796014285716,,,,,28,,,,,,,,0,1.2585686201244647E7,5.0632614346883625E7,9891729.298400765,4.857898651286265E7,7.16757979177429E7,4.095347539946233E7,1.0140661495221713E8,0,5.45482762423245E7,7.602310958631939E7,4.449707272386876E7,9743358.396601344,7.294214522473694E7,3.947465845332608E7,1.0913126192267245E8,8.125998996386915E7,0,6.495947270949603E7,0,7.714946716677402E7,9.215912836800827E7,4.610165804597644E7,1.0684111609767151E8,0,6.282872768800957E7,8.175002954054381E7,0,5.256161690275665E7,7.433508748662303E7,5234266.8718597535,3.999506246708439E7,5.179261468428512E7,5.018272039453587E7,0,0,
2966,208.13325042724608,8.192895102857143,,,,,35,,,,,,,,0,6749385.158344223,5827765.793803871,8081147.47838964,5589026.57665944,6909701.488552395,6915920.683094233,8183366.260817801,7046272.339264976,8005697.49429624,6083506.561330332,7108067.690107434,6316788.936223957,7300436.731410569,7813385.284469698,5427171.878688511,7597306.312944926,7670262.944588003,7969473.0113194315,7396047.103542677,5200523.347303232,6036247.143936591,7514346.124697651,6733721.834102246,9651458.900531027,7049474.996193584,5482963.66137547,9075800.777992258,9139198.971507248,7890190.330849452,6185754.120992767,6318016.486895101,6279789.079643935,6823071.099556367,6667047.2321733385,7470607.66534878,
